"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","pbqc","treatment1","treatment2","pooled_R1.mzXML","pooled_R2.mzXML","Pooled_R3.mzXML","Treatment1_R1.mzXML","Treatment1_R2.mzXML","Treatment1_R3.mzXML","Treatment2_R1.mzXML","Treatment2_R2.mzXML","Treatment2_R3.mzXML","isotopes","adduct","pcgroup"
"110",827.770580110802,827.765801723334,827.778371008338,16.2027436022031,16.1183262382994,16.7826568282714,7,3,1,3,1423,1690,1809,1446,1434,1531,1660,1625,1694,"","","69"
"111",828.7600999421,828.757356074765,828.76141489335,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2538,2182,2914,2076,1950,2596,2544,2698,2614,"[24][M]-","","69"
"112",829.759944785382,829.758754644806,829.763380666698,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1516,1341,1737,1170,1330,1515,1569,1584,1678,"[24][M+1]-","","69"
"113",835.327113547566,835.326280640478,835.329966984454,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,5810,5025,4693,5092,5331,5320,5366,5783,5123,"","","69"
"114",835.828742278963,835.824586030597,835.830350927615,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3220,2900,2522,2980,2704,2747,2943,2807,2683,"","","69"
"115",836.328120045012,836.32513897721,836.329939224591,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3939,3612,3237,3467,3366,3578,3736,3751,3214,"[25][M]2-","","69"
"116",836.828760074972,836.82501559335,836.8316547121,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1920,1833,1643,1800,1679,1930,1783,1951,1745,"[25][M+1]2-","","69"
"117",843.802261157733,843.795744332109,843.804757341877,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1873,1661,1785,1656,1489,1822,1942,1776,1611,"[26][M]2-","","69"
"118",844.303031289678,844.300891439994,844.308449698617,16.2027436022031,16.1183262382994,16.7826568282714,7,3,1,3,1371,1177,1466,1166,1084,1290,1337,1426,1358,"[26][M+1]2-","","69"
"119",844.801823749358,844.799183498257,844.805899106781,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2354,1842,2075,1813,2016,2137,2124,2225,2101,"[26][M+2]2-","","69"
"120",845.302969315412,845.296620012564,845.30540160314,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1520,1327,1421,1250,1370,1349,1374,1485,1491,"[26][M+3]2-","","69"
"121",860.848401308388,860.847591388249,860.849165784591,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,30473,28365,23985,31110,29319,28969,28857,29386,24826,"[27][M]-","","69"
"122",861.34847850116,861.345702080338,861.351927078801,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2481,2036,1779,2499,2296,2309,2400,2250,1674,"","","69"
"123",861.852101584217,861.850133048224,861.854451585353,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,4800,4073,3628,4634,4298,4242,4262,4393,3677,"[27][M+1]-","","69"
"124",862.852726131188,862.849642002994,862.855574086564,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1549,1400,1370,1676,1632,1452,1621,1478,1399,"[27][M+2]-","","69"
"125",869.323319635102,869.321683493228,869.324516465965,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,5694,5770,5355,5518,5180,5828,5970,5893,5371,"","","69"
"126",869.821476530076,869.818340297431,869.823375674993,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3695,3266,3098,3095,3005,3372,3229,3494,2829,"","","69"
"127",870.321360742541,870.318937878035,870.323685472371,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,4306,3777,3263,3807,3808,3852,4103,3998,3352,"[28][M]2-","","69"
"128",870.821806241656,870.818146278931,870.824688601872,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2092,1895,1906,2182,1884,2029,2384,2065,1863,"[28][M+1]2-","","69"
"129",877.798597297734,877.797128742706,877.800513646436,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,12833,11883,12282,11526,10748,12439,12987,12987,12068,"[29][M]2-","","69"
"130",878.298855541573,878.295325988736,878.302478961971,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1867,1729,1698,1737,1519,1725,1687,1838,1703,"[29][M+1]2-","","69"
"131",878.798594499407,878.797567894004,878.800224658108,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,7082,6481,6977,6180,6309,6866,7169,7185,6960,"[29][M+2]2-","","69"
"132",879.29757149509,879.293604785461,879.29972480649,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2120,1870,1840,1801,1584,1934,2030,2051,1948,"[29][M+3]2-","","69"
"133",879.797999549536,879.796025503534,879.799604062463,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,7610,6317,6922,6313,5877,6968,7374,7214,6968,"[29][M+4]2-","","69"
"134",880.798199553843,880.793676536144,880.801786568985,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3097,2761,2901,2868,2633,2946,3044,2942,2924,"","","69"
"135",882.794789714222,882.792016696488,882.797917978707,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1393,1237,1180,1235,1173,1137,1244,1232,1313,"","","69"
"136",894.830067652199,894.823187245717,894.836640716021,16.2803807529686,16.1183262382994,18.2043846338341,9,3,3,3,7118,6281,5174,7062,6618,6377,6490,6473,5055,"[30][M]2-","","69"
"137",895.342628890816,895.338607830106,895.346782232967,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2360,1921,1491,2255,2015,1831,2092,2052,1603,"[30][M+1]2-","","69"
"138",895.758697641318,895.754717589746,895.765102005563,16.2116906932363,16.1183262382994,16.7826568282714,8,3,2,3,1767,1629,2055,1543,1378,1636,1759,2090,1972,"","","69"
"139",896.747749504053,896.746077445919,896.752954129159,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2603,2360,2820,2076,2096,2540,2629,2671,2698,"[31][M]-","","69"
"140",897.74963207878,897.744259819907,897.751944300346,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1585,1588,1804,1330,1345,1581,1678,1609,1936,"[31][M+1]-","","69"
"141",903.314846823312,903.313907908512,903.319459504199,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,6194,5244,4910,5413,5255,5465,5578,5690,4608,"","","69"
"142",903.815940018848,903.809501160988,903.820801858487,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3330,2928,3035,3254,3078,3122,3400,3189,2872,"","","69"
"143",904.315643058376,904.314359131481,904.3168757024,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,4065,3733,3392,3769,3431,3536,3781,3953,3333,"[32][M]2-","","69"
"144",904.817202831895,904.811244772936,904.821696675274,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2229,1981,1734,2014,1959,1944,2092,2128,1778,"[32][M+1]2-","","69"
"145",911.788814231459,911.786651258966,911.792497244355,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2353,2155,2276,2051,1902,2117,2296,2419,2244,"[33][M]2-","","69"
"146",912.291211967314,912.288115441159,912.293665227661,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1945,1822,1917,1624,1487,1842,1872,1990,1876,"[33][M+1]2-","","69"
"147",912.79050136418,912.788152210833,912.793948809324,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3048,2759,2892,2329,2585,2938,2806,3165,2790,"[33][M+2]2-","","69"
"148",913.291525264018,913.286522544775,913.294427875092,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2298,1861,2107,1771,1878,2029,2146,2194,2079,"[33][M+3]2-","","69"
"149",913.782203146286,913.772522431539,913.784727679697,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1634,1554,1535,1449,1327,1558,1643,1703,1627,"[33][M+4]2-","","69"
"150",914.291013011975,914.287312147179,914.297203067606,16.2116906932363,16.1183262382994,16.7826568282714,8,3,2,3,1494,1268,1319,1063,1220,1251,1286,1273,1187,"","","69"
"151",928.835066844929,928.833364544034,928.835701445571,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,22654,20551,17207,21957,20613,20812,20595,20950,17904,"[34][M]-","","69"
"152",929.331270085998,929.32835903573,929.337068637468,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2029,1926,1506,2158,1985,1781,1935,2009,1618,"","","69"
"153",929.835405752596,929.831386331973,929.838564796627,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3746,3236,3000,3750,3661,3522,3439,3521,2896,"[34][M+1]-","","69"
"154",930.838858503207,930.834928675683,930.841943505376,16.2161517628359,16.1986564405075,16.7826568282714,5,1,2,2,1260,1118,1114,1233,1247,1169,1261,1297,1157,"[34][M+2]-","","69"
"155",937.309867588683,937.307107058703,937.313056269728,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,5288,4850,4496,5049,4622,4766,5137,5326,4235,"","","69"
"156",937.809503110301,937.807101106513,937.814431492051,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3081,3101,2537,3215,3065,2885,3136,3164,2850,"","","69"
"157",938.308350708549,938.305367554472,938.311074594204,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,4009,3172,3183,3376,3374,3573,3614,3948,3354,"[35][M]2-","","69"
"158",938.809475748119,938.803311059,938.811977233551,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2009,1905,1714,2211,2010,1972,2045,1889,1819,"[35][M+1]2-","","69"
"159",945.785696989956,945.78366124372,945.786757586287,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,10771,9667,10010,9153,8901,10203,9752,10693,9537,"[36][M]2-","","69"
"160",946.284817137094,946.280241830601,946.287710497235,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1945,1809,2078,1627,1652,1950,2017,2060,1872,"[36][M+1]2-","","69"
"161",946.786363533023,946.783181144705,946.789437461986,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,6744,5791,6024,5284,5244,6379,6335,6293,6112,"[36][M+2]2-","","69"
"162",947.284226160623,947.279985599013,947.287817897928,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2205,2077,2063,2080,1706,2198,2078,2308,2122,"[36][M+3]2-","","69"
"163",947.785201997541,947.783837883492,947.790318999239,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,6243,5443,5771,5207,5421,5719,6029,6216,5513,"[36][M+4]2-","","69"
"164",948.28535974901,948.27956250683,948.289999206506,16.2094476825195,16.1183262382994,16.7826568282714,8,3,2,3,1386,1237,1293,1212,1191,1336,1328,1449,1449,"","","69"
"165",948.784354639473,948.780862746811,948.788530425466,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2676,2471,2636,2379,2396,2517,2733,2800,2663,"","","69"
"166",955.26034010628,955.258810281565,955.26265304396,16.1986564405075,16.1183262382994,16.7826568282714,5,2,0,3,1286,1006,1353,901,1023,1191,1193,1302,1212,"[37][M]2-","","69"
"167",955.756623548169,955.755164718176,955.759668106986,16.1778080354056,16.1183262382994,16.7826568282714,4,2,0,2,1145,996,1247,889,881,1122,1006,1152,1228,"[37][M+1]2-","","69"
"168",962.813813217368,962.811100782517,962.81770944807,16.5076485799779,16.1986564405075,18.2848401751698,7,2,3,2,5399,4959,4177,5417,5181,4973,5258,5049,4318,"","","69"
"169",963.328298463075,963.324199058691,963.332081473486,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1881,1729,1341,1988,1858,1697,1717,1771,1328,"","","69"
"170",963.74971031744,963.746028847549,963.755915404535,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1706,1636,1911,1564,1531,1683,1698,1898,1829,"","","69"
"171",964.737354046496,964.735148650403,964.741607340819,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2748,2290,2884,1946,1920,2359,2512,2558,2649,"[38][M]-","","69"
"172",965.735623082312,965.731014216869,965.741526398377,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1714,1527,1815,1418,1207,1519,1551,1661,1750,"[38][M+1]-","","69"
"173",971.302883983026,971.299105831294,971.304889444354,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,5026,4491,3741,4436,4292,4367,4741,4905,3850,"","","69"
"174",971.80341424196,971.798796333062,971.806975668036,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2917,2720,2319,3064,2761,2923,2678,2959,2358,"","","69"
"175",972.302028706219,972.300063254177,972.305818332185,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3626,3062,2630,3190,3000,3105,3275,3417,2671,"[39][M]2-","","69"
"176",972.800616190627,972.796713000458,972.806486981593,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1885,1862,1583,1807,1837,1842,1872,1928,1686,"[39][M+1]2-","","69"
"177",980.275438630881,980.272624870614,980.279560821148,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1978,1757,1688,1680,1548,1904,1877,1840,1801,"[1452][M+1]2-","","69"
"178",980.77475165875,980.773119251487,980.781160007699,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3277,2756,2920,2451,2382,2760,3220,3159,2857,"[1452][M+2]2-","","69"
"179",981.276869490719,981.274308446759,981.281451135428,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2243,2037,2099,1945,1971,1975,2213,2078,2069,"[1452][M+3]2-","","69"
"180",981.763790711852,981.761251679203,981.77014869497,16.2206377842694,16.1183262382994,18.2043846338341,9,3,3,3,1823,1477,1582,1392,1345,1537,1621,1782,1552,"[1452][M+4]2-","","69"
"181",982.275137657648,982.271217500496,982.279301080269,16.2027436022031,16.1183262382994,16.7826568282714,7,3,1,3,1502,1201,1286,1072,1222,1112,1381,1318,1267,"[1452][M+4]-","","69"
"182",989.254381236438,989.248140811754,989.256282884921,16.2007000213553,16.1183262382994,16.7826568282714,6,3,0,3,1244,1173,1305,1057,803,1099,1297,1369,1250,"[40][M]2-","","69"
"183",989.754132358618,989.752515546342,989.759176463873,16.2007000213553,16.1183262382994,16.7826568282714,4,2,0,2,1226,1048,1285,797,874,1080,1170,1332,0,"[40][M+1]2-","","69"
"184",996.821367140392,996.81987131269,996.822078460261,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,15458,13893,11604,15043,14828,14105,14307,14609,12067,"","","69"
"185",997.319838413597,997.317694051162,997.321753194504,16.2206377842694,16.1986564405075,16.7826568282714,7,2,3,2,1555,1486,1182,1691,1595,1637,1549,1572,1209,"","","69"
"186",997.821355786175,997.818417881353,997.826680995762,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2800,2643,2184,2770,2907,2607,2637,2796,2347,"","","69"
"187",1005.2939239958,1005.29141427219,1005.29632027375,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,4415,3613,3465,4194,4060,3915,4033,4187,3397,"","","69"
"188",1005.79609553063,1005.793399891,1005.80005385811,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2560,2614,2171,2701,2286,2686,2624,2779,2199,"","","69"
"189",1006.29622061364,1006.29207144486,1006.29889736005,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3204,2584,2514,3079,2766,2792,2882,2932,2580,"[41][M]2-","","69"
"190",1006.79299523863,1006.78991743034,1006.7979084522,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1897,1661,1434,1763,1761,1621,1646,1919,1599,"[41][M+1]2-","","69"
"191",1013.77322305581,1013.77107494484,1013.77605800861,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,8017,6840,7354,6665,6582,7474,7543,7921,7655,"[42][M]2-","","69"
"192",1014.27214126519,1014.26835049758,1014.27517743836,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1832,1806,1808,1698,1533,1812,1804,1856,1665,"[42][M+1]2-","","69"
"193",1014.77149290771,1014.76922912221,1014.77444233662,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,5207,4642,4698,4582,4326,4947,5052,5127,4773,"[42][M+2]2-","","69"
"194",1015.27071596637,1015.26431952775,1015.27856225573,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2124,1940,2133,1875,1680,1859,2136,2096,1908,"[42][M+3]2-","","69"
"195",1015.77135443595,1015.76933614487,1015.77648099796,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,4744,4088,4374,4307,4062,4774,4650,4711,4580,"[42][M+4]2-","","69"
"196",1016.26615485177,1016.26136556264,1016.2709363901,16.2027436022031,16.1183262382994,16.7826568282714,7,2,2,3,1270,1085,1170,1082,1130,1200,1307,1210,1198,"[42][M+4]-","","69"
"197",1016.77086058593,1016.76385353347,1016.77406372881,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2191,2054,2024,1887,1854,2217,2177,2054,2171,"","","69"
"198",1023.24957684762,1023.24001440016,1023.25098489271,16.2027436022031,16.1183262382994,16.7826568282714,5,2,1,2,1286,1089,1267,952,870,1195,1058,1237,1211,"[43][M]2-","","69"
"199",1023.74201523554,1023.74029388405,1023.75040370729,16.2027436022031,16.152872468608,16.5076485799779,3,1,1,1,1228,0,1080,868,980,1230,1005,1117,1239,"[43][M+1]2-","","544"
"200",1030.79616752742,1030.78602952203,1030.79949008852,16.5076485799779,16.2027436022031,18.2848401751698,7,2,3,2,3938,3713,3012,4219,3875,3652,3580,3766,3093,"","","69"
"201",1031.31316575346,1031.30533105116,1031.31649945567,16.2161517628359,16.1986564405075,16.7826568282714,5,1,2,2,1340,1212,1020,1517,1430,1257,1211,1414,1077,"","","69"
"202",1031.73758415382,1031.7340784017,1031.74582380572,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1736,1538,1637,1385,1442,1628,1729,1713,1878,"","","69"
"203",1032.72456014044,1032.72165411074,1032.72807603519,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2157,1950,2525,1784,1633,2209,2152,2182,2191,"[44][M]-","","69"
"204",1033.72209797748,1033.71959005378,1033.7254521133,16.2116906932363,16.1183262382994,16.7826568282714,8,3,2,3,1560,1314,1557,1112,1127,1384,1459,1477,1518,"[44][M+1]-","","69"
"205",1039.28819423051,1039.28419273885,1039.29250249806,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,4033,3370,2802,3619,3557,3457,3458,3558,3178,"","","69"
"206",1039.7904496577,1039.78635374473,1039.79341538724,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2314,2369,2144,2163,2175,2304,2153,2282,1862,"","","69"
"207",1040.28782924229,1040.28480332769,1040.29180895477,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2858,2841,2374,2693,2572,2823,2724,2770,2266,"[45][M]2-","","69"
"208",1040.78276898192,1040.780590261,1040.78997088151,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1734,1458,1351,1548,1488,1525,1597,1562,1244,"[45][M+1]2-","","69"
"209",1048.26319179763,1048.25612812847,1048.2695936044,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1590,1593,1422,1608,1315,1794,1621,1598,1645,"[1453][M+1]2-","","69"
"210",1048.76343830337,1048.75745671219,1048.76794637045,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2705,2370,2331,2182,2315,2645,2635,2863,2693,"[1453][M+2]2-","","69"
"211",1049.26362891288,1049.25836262415,1049.2686175939,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1880,1839,1696,1601,1553,1820,1822,1919,1840,"[1453][M+3]2-","","69"
"212",1049.7553675699,1049.74802415741,1049.75818605592,16.2206377842694,16.1986564405075,16.7826568282714,7,2,3,2,1560,1400,1444,1351,1201,1463,1617,1567,1456,"[1453][M+4]2-","","69"
"213",1050.25653596928,1050.25653596928,1050.25653596928,16.2027436022031,16.2027436022031,16.2027436022031,1,1,0,0,1327,1119,1085,1118,936,1171,1115,1163,1114,"[1453][M+4]-","","69"
"214",1057.24039588182,1057.24039588182,1057.24039588182,16.2027436022031,16.2027436022031,16.2027436022031,1,1,0,0,1234,1034,1171,853,749,1005,1135,1201,1138,"[46][M]2-","","69"
"215",1064.80838423141,1064.80651972468,1064.81053450796,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,9972,9176,7682,9808,9139,9383,8914,9593,7889,"","","69"
"216",1065.80119317209,1065.79751114427,1065.80699306372,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2106,1821,1563,1960,1786,1892,1871,1816,1613,"","","69"
"217",1073.28031871277,1073.27790573337,1073.28622846895,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3291,2767,2384,2976,2934,3012,3240,3116,2701,"","","69"
"218",1073.78007538349,1073.77747425299,1073.78170130484,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2265,1944,1728,1885,1927,2043,2128,1910,1739,"","","69"
"219",1074.28194930944,1074.27911166675,1074.28602364347,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2500,2167,1696,2500,2194,2262,2225,2354,1957,"[47][M]2-","","69"
"220",1074.78034947486,1074.77810823205,1074.78501468046,16.2206377842694,16.1986564405075,16.7826568282714,7,2,3,2,1535,1354,1115,1333,1278,1375,1311,1423,1188,"[47][M+1]2-","","69"
"221",1081.75746549327,1081.75629038678,1081.76017477502,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,5649,4724,5025,4620,4474,5123,5471,5517,4717,"[48][M]2-","","69"
"222",1082.25695592011,1082.25198827739,1082.26211025066,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1456,1380,1401,1374,1233,1407,1545,1515,1220,"[48][M+1]2-","","69"
"223",1082.75804185342,1082.75465431059,1082.76364813386,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3811,3807,3663,3313,3472,3669,3843,4037,3811,"[48][M+2]2-","","69"
"224",1083.25528173344,1083.25367752456,1083.25934391212,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1828,1561,1630,1431,1476,1530,1670,1711,1561,"[48][M+3]2-","","69"
"225",1083.75960011692,1083.75404493725,1083.7629211909,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3548,3226,3277,3009,2949,3341,3384,3548,3346,"[48][M+4]2-","","69"
"226",1084.75773363739,1084.74984553416,1084.76097411028,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1659,1593,1527,1455,1458,1537,1638,1517,1415,"","","69"
"227",1098.77458949471,1098.77120520882,1098.77669119181,16.53151879062,16.1986564405075,18.2272954195259,6,2,2,2,3073,2698,2277,3227,2856,2596,2843,2778,2325,"","","69"
"228",1099.72932298279,1099.72472894114,1099.73487877913,16.2116906932363,16.1183262382994,16.7826568282714,8,3,2,3,1567,1348,1416,1288,1374,1354,1445,1451,1455,"","","69"
"229",1100.70906562403,1100.70450677373,1100.71504620968,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1672,1530,1825,1263,1227,1572,1507,1668,1648,"[49][M]-","","69"
"230",1101.71019644671,1101.70472801433,1101.71169846479,16.1986564405075,16.1183262382994,16.7826568282714,5,2,0,3,1193,986,1168,902,920,1091,1113,1125,1120,"[49][M+1]-","","69"
"231",1107.27279736774,1107.26609464425,1107.27591806393,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2573,2445,1936,2445,2324,2458,2527,2549,1953,"","","69"
"232",1107.7746200256,1107.7695478622,1107.78347005727,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1739,1543,1474,1768,1795,1679,1662,1716,1387,"","","69"
"233",1108.27435695243,1108.26833361451,1108.27996949304,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2051,1869,1500,1866,1892,1874,1852,2047,1455,"[50][M]2-","","69"
"234",1108.77124674971,1108.76730460008,1108.77518889934,16.4927002152372,16.2027436022031,16.7826568282714,2,1,0,1,1309,1148,1006,1180,1165,1076,1137,1218,985,"[50][M+1]2-","","69"
"235",1115.75134454525,1115.74860941602,1115.75847132077,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1857,1520,1574,1435,1398,1701,1650,1697,1579,"[51][M]2-","","69"
"236",1116.24734327817,1116.2448551469,1116.25182539761,16.3551960910905,16.1986564405075,16.7826568282714,4,1,1,2,1374,1064,1093,1114,1036,1308,1257,1361,1065,"[51][M+1]2-","","69"
"237",1116.74683324535,1116.73858291008,1116.74905672865,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1988,1764,1884,1843,1778,1895,2047,2124,2011,"[51][M+2]2-","","69"
"238",1117.24890297558,1117.24601524241,1117.2567945423,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1537,1273,1298,1439,1162,1418,1542,1478,1280,"[51][M+3]2-","","69"
"239",1117.74367904958,1117.74360352177,1117.74375457739,16.2116906932363,16.2027436022031,16.2206377842694,2,2,0,0,1289,1172,1236,1142,1038,1070,1095,1212,1166,"[51][M+4]2-","","69"
"240",1132.79303001638,1132.79134906453,1132.79570236238,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,5872,5327,4545,5949,5695,5609,5812,6039,4479,"[52][M]-","","69"
"241",1133.79020110473,1133.78284846904,1133.7947329528,16.2161517628359,16.2027436022031,16.2803807529686,3,1,2,0,1445,1355,1172,1375,1314,1381,1324,1275,1062,"","","69"
"242",1141.2659073511,1141.26311367484,1141.26981730619,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2226,2053,1641,2006,1938,2049,2238,2119,1715,"","","69"
"243",1141.76209021493,1141.75857480471,1141.76936986638,16.2183947735526,16.1183262382994,16.7826568282714,8,3,3,2,1427,1413,1265,1395,1230,1444,1396,1596,1173,"","","69"
"244",1142.26601139672,1142.26237216416,1142.27010741833,16.2183947735526,16.152872468608,16.7826568282714,8,2,3,3,1536,1640,1176,1376,1522,1672,1541,1698,1251,"","","69"
"245",1149.74155019074,1149.73992990155,1149.74914538165,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,3188,2890,3166,2829,2756,3050,3363,3259,2971,"[53][M]-","","69"
"246",1150.74306185382,1150.73716991545,1150.7451171947,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2946,2528,2504,2486,2238,2657,2574,3008,2633,"[53][M+1]-","","69"
"247",1151.24161156079,1151.24112320532,1151.24350279897,16.2027436022031,16.1986564405075,16.7826568282714,3,1,0,2,1259,1040,1168,1036,1005,1156,1238,1290,1125,"","","69"
"248",1151.74346952316,1151.74055602589,1151.74878910311,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,2311,2219,2244,2036,2032,2219,2354,2464,2326,"[53][M+2]-","","69"
"249",1166.75852772449,1166.75375567189,1166.76543491065,16.3940146664732,16.2027436022031,18.2272954195259,6,2,3,1,2124,1873,1619,2116,1945,1880,1891,1888,1715,"","","69"
"250",1167.72094921324,1167.71845883862,1167.72432816631,16.2116906932363,16.1183262382994,16.7826568282714,6,3,1,2,1234,1148,1123,992,1071,1202,1122,1269,1140,"[1383][M+1]-","","69"
"251",1175.25789121205,1175.25429932931,1175.2638782344,16.2161517628359,16.1183262382994,16.7826568282714,9,3,3,3,1749,1634,1518,1698,1668,1585,1642,1674,1325,"","","69"
